sr,audio,classID,fold
10896,LJ042-0020.wav,1,11
10897,LJ042-0021.wav,1,11
10898,LJ042-0022.wav,1,11
10899,LJ042-0023.wav,1,11
10900,LJ042-0024.wav,1,11
10901,LJ042-0025.wav,1,11
10902,LJ042-0026.wav,1,11
10903,LJ042-0027.wav,1,11
10904,LJ042-0028.wav,1,11
10905,LJ042-0029.wav,1,11
10906,LJ042-0030.wav,1,11
10907,LJ042-0031.wav,1,11
10908,LJ042-0032.wav,1,11
10909,LJ042-0033.wav,1,11
10910,LJ042-0035.wav,1,11
10911,LJ042-0036.wav,1,11
10912,LJ042-0037.wav,1,11
10913,LJ042-0038.wav,1,11
10914,LJ042-0039.wav,1,11
10915,LJ042-0040.wav,1,11
10916,LJ042-0041.wav,1,11
10917,LJ042-0042.wav,1,11
10918,LJ042-0043.wav,1,11
10919,LJ042-0044.wav,1,11
10920,LJ042-0045.wav,1,11
10921,LJ042-0046.wav,1,11
10922,LJ042-0047.wav,1,11
10923,LJ042-0048.wav,1,11
10924,LJ042-0049.wav,1,11
10925,LJ042-0050.wav,1,11
10926,LJ042-0051.wav,1,11
10927,LJ042-0052.wav,1,11
10928,LJ042-0053.wav,1,11
10929,LJ042-0054.wav,1,11
10930,LJ042-0055.wav,1,11
10931,LJ042-0056.wav,1,11
10932,LJ042-0057.wav,1,11
10933,LJ042-0058.wav,1,11
10934,LJ042-0059.wav,1,11
10935,LJ042-0060.wav,1,11
10936,LJ042-0061.wav,1,11
10937,LJ042-0062.wav,1,11
10938,LJ042-0063.wav,1,11
10939,LJ042-0064.wav,1,11
10940,LJ042-0065.wav,1,11
10941,LJ042-0066.wav,1,11
10942,LJ042-0067.wav,1,11
10943,LJ042-0068.wav,1,11
10944,LJ042-0069.wav,1,11
10945,LJ042-0070.wav,1,11
10946,LJ042-0071.wav,1,11
10947,LJ042-0072.wav,1,11
10948,LJ042-0073.wav,1,11
10949,LJ042-0074.wav,1,11
10950,LJ042-0075.wav,1,11
10951,LJ042-0076.wav,1,11
10952,LJ042-0077.wav,1,11
10953,LJ042-0078.wav,1,11
10954,LJ042-0079.wav,1,11
10955,LJ042-0080.wav,1,11
10956,LJ042-0081.wav,1,11
10957,LJ042-0082.wav,1,11
10958,LJ042-0083.wav,1,11
10959,LJ042-0084.wav,1,11
10960,LJ042-0085.wav,1,11
10961,LJ042-0086.wav,1,11
10962,LJ042-0087.wav,1,11
10963,LJ042-0088.wav,1,11
10964,LJ042-0089.wav,1,11
10965,LJ042-0090.wav,1,11
10966,LJ042-0091.wav,1,11
10967,LJ042-0092.wav,1,11
10968,LJ042-0093.wav,1,11
10969,LJ042-0094.wav,1,11
10970,LJ042-0095.wav,1,11
10971,LJ042-0096.wav,1,11
10972,LJ042-0097.wav,1,11
10973,LJ042-0098.wav,1,11
10974,LJ042-0099.wav,1,11
10975,LJ042-0100.wav,1,11
10976,LJ042-0101.wav,1,11
10977,LJ042-0102.wav,1,11
10978,LJ042-0103.wav,1,11
10979,LJ042-0104.wav,1,11
10980,LJ042-0105.wav,1,11
10981,LJ042-0106.wav,1,11
10982,LJ042-0107.wav,1,11
10983,LJ042-0108.wav,1,11
10984,LJ042-0109.wav,1,11
10985,LJ042-0110.wav,1,11
10986,LJ042-0111.wav,1,11
10987,LJ042-0112.wav,1,11
10988,LJ042-0113.wav,1,11
10989,LJ042-0114.wav,1,11
10990,LJ042-0115.wav,1,11
10991,LJ042-0116.wav,1,11
10992,LJ042-0117.wav,1,11
10993,LJ042-0118.wav,1,11
10994,LJ042-0119.wav,1,11
10995,LJ042-0120.wav,1,11
10996,LJ042-0121.wav,1,11
10997,LJ042-0122.wav,1,11
10998,LJ042-0123.wav,1,11
10999,LJ042-0124.wav,1,11
11000,LJ042-0125.wav,1,11
11001,LJ042-0126.wav,1,11
11002,LJ042-0127.wav,1,11
11003,LJ042-0128.wav,1,11
11004,LJ042-0129.wav,1,11
11005,LJ042-0130.wav,1,11
11006,LJ042-0131.wav,1,11
11007,LJ042-0132.wav,1,11
11008,LJ042-0133.wav,1,11
11009,LJ042-0134.wav,1,11
11010,LJ042-0135.wav,1,11
11011,LJ042-0136.wav,1,11
11012,LJ042-0137.wav,1,11
11013,LJ042-0138.wav,1,11
11014,LJ042-0139.wav,1,11
11015,LJ042-0140.wav,1,11
11016,LJ042-0141.wav,1,11
11017,LJ042-0142.wav,1,11
11018,LJ042-0143.wav,1,11
11019,LJ042-0144.wav,1,11
11020,LJ042-0145.wav,1,11
11021,LJ042-0146.wav,1,11
11022,LJ042-0147.wav,1,11
11023,LJ042-0148.wav,1,11
11024,LJ042-0149.wav,1,11
11025,LJ042-0150.wav,1,11
11026,LJ042-0151.wav,1,11
11027,LJ042-0152.wav,1,11
11028,LJ042-0153.wav,1,11
11029,LJ042-0154.wav,1,11
11030,LJ042-0155.wav,1,11
11031,LJ042-0156.wav,1,11
11032,LJ042-0157.wav,1,11
11033,LJ042-0158.wav,1,11
11034,LJ042-0159.wav,1,11
11035,LJ042-0160.wav,1,11
11036,LJ042-0161.wav,1,11
11037,LJ042-0162.wav,1,11
11038,LJ042-0163.wav,1,11
11039,LJ042-0164.wav,1,11
11040,LJ042-0165.wav,1,11
11041,LJ042-0166.wav,1,11
11042,LJ042-0167.wav,1,11
11043,LJ042-0168.wav,1,11
11044,LJ042-0169.wav,1,11
11045,LJ042-0170.wav,1,11
11046,LJ042-0171.wav,1,11
11047,LJ042-0172.wav,1,11
11048,LJ042-0173.wav,1,11
11049,LJ042-0174.wav,1,11
11050,LJ042-0175.wav,1,11
11051,LJ042-0176.wav,1,11
11052,LJ042-0177.wav,1,11
11053,LJ042-0178.wav,1,11
11054,LJ042-0179.wav,1,11
11055,LJ042-0180.wav,1,11
11056,LJ042-0181.wav,1,11
11057,LJ042-0182.wav,1,11
11058,LJ042-0183.wav,1,11
11059,LJ042-0184.wav,1,11
11060,LJ042-0185.wav,1,11
11061,LJ042-0186.wav,1,11
11062,LJ042-0187.wav,1,11
11063,LJ042-0188.wav,1,11
11064,LJ042-0189.wav,1,11
11065,LJ042-0190.wav,1,11
11066,LJ042-0191.wav,1,11
11067,LJ042-0192.wav,1,11
11068,LJ042-0193.wav,1,11
11069,LJ042-0194.wav,1,11
11070,LJ042-0195.wav,1,11
11071,LJ042-0196.wav,1,11
11072,LJ042-0197.wav,1,11
11073,LJ042-0198.wav,1,11
11074,LJ042-0199.wav,1,11
11075,LJ042-0200.wav,1,11
11076,LJ042-0201.wav,1,11
11077,LJ042-0202.wav,1,11
11078,LJ042-0203.wav,1,11
11079,LJ042-0204.wav,1,11
11080,LJ042-0205.wav,1,11
11081,LJ042-0206.wav,1,11
11082,LJ042-0207.wav,1,11
11083,LJ042-0208.wav,1,11
11084,LJ042-0209.wav,1,11
11085,LJ042-0210.wav,1,11
11086,LJ042-0211.wav,1,11
11087,LJ042-0212.wav,1,11
11088,LJ042-0213.wav,1,11
11089,LJ042-0214.wav,1,11
11090,LJ042-0215.wav,1,11
11091,LJ042-0216.wav,1,11
11092,LJ042-0217.wav,1,11
11093,LJ042-0218.wav,1,11
11094,LJ042-0219.wav,1,11
11095,LJ042-0220.wav,1,11
11096,LJ042-0221.wav,1,11
11097,LJ042-0222.wav,1,11
11098,LJ042-0223.wav,1,11
11099,LJ042-0224.wav,1,11
11100,LJ042-0225.wav,1,11
11101,LJ042-0226.wav,1,11
11102,LJ042-0227.wav,1,11
11103,LJ042-0228.wav,1,11
11104,LJ042-0229.wav,1,11
11105,LJ042-0230.wav,1,11
11106,LJ042-0231.wav,1,11
11107,LJ042-0232.wav,1,11
11108,LJ042-0233.wav,1,11
11109,LJ042-0234.wav,1,11
11110,LJ042-0235.wav,1,11
11111,LJ042-0236.wav,1,11
11112,LJ042-0237.wav,1,11
11113,LJ042-0238.wav,1,11
11114,LJ042-0239.wav,1,11
11115,LJ042-0240.wav,1,11
11116,LJ042-0241.wav,1,11
11117,LJ042-0242.wav,1,11
11118,LJ042-0244.wav,1,11
11119,LJ042-0245.wav,1,11
11120,LJ042-0246.wav,1,11
11121,LJ042-0247.wav,1,11
11122,LJ042-0248.wav,1,11
11123,LJ042-0249.wav,1,11
11124,LJ042-0250.wav,1,11
11125,LJ042-0251.wav,1,11
11126,LJ043-0001.wav,1,11
11127,LJ043-0002.wav,1,11
11128,LJ043-0003.wav,1,11
11129,LJ043-0004.wav,1,11
11130,LJ043-0005.wav,1,11
11131,LJ043-0006.wav,1,11
11132,LJ043-0007.wav,1,11
11133,LJ043-0008.wav,1,11
11134,LJ043-0009.wav,1,11
11135,LJ043-0010.wav,1,11
11136,LJ043-0011.wav,1,11
11137,LJ043-0012.wav,1,11
11138,LJ043-0013.wav,1,11
11139,LJ043-0014.wav,1,11
11140,LJ043-0015.wav,1,11
11141,LJ043-0016.wav,1,11
11142,LJ043-0017.wav,1,11
11143,LJ043-0018.wav,1,11
11144,LJ043-0019.wav,1,11
11145,LJ043-0020.wav,1,11
11146,LJ043-0021.wav,1,11
11147,LJ043-0022.wav,1,11
11148,LJ043-0023.wav,1,11
11149,LJ043-0024.wav,1,11
11150,LJ043-0025.wav,1,11
11151,LJ043-0026.wav,1,11
11152,LJ043-0027.wav,1,11
11153,LJ043-0028.wav,1,11
11154,LJ043-0029.wav,1,11
11155,LJ043-0030.wav,1,11
11156,LJ043-0031.wav,1,11
11157,LJ043-0032.wav,1,11
11158,LJ043-0033.wav,1,11
11159,LJ043-0034.wav,1,11
11160,LJ043-0035.wav,1,11
11161,LJ043-0036.wav,1,11
11162,LJ043-0037.wav,1,11
11163,LJ043-0038.wav,1,11
11164,LJ043-0039.wav,1,11
11165,LJ043-0040.wav,1,11
11166,LJ043-0041.wav,1,11
11167,LJ043-0042.wav,1,11
11168,LJ043-0043.wav,1,11
11169,LJ043-0044.wav,1,11
11170,LJ043-0045.wav,1,11
11171,LJ043-0046.wav,1,11
11172,LJ043-0047.wav,1,11
11173,LJ043-0048.wav,1,11
11174,LJ043-0049.wav,1,11
11175,LJ043-0050.wav,1,11
11176,LJ043-0051.wav,1,11
11177,LJ043-0052.wav,1,11
11178,LJ043-0053.wav,1,11
11179,LJ043-0054.wav,1,11
11180,LJ043-0055.wav,1,11
11181,LJ043-0056.wav,1,11
11182,LJ043-0057.wav,1,11
11183,LJ043-0058.wav,1,11
11184,LJ043-0059.wav,1,11
11185,LJ043-0060.wav,1,11
11186,LJ043-0061.wav,1,11
11187,LJ043-0062.wav,1,11
11188,LJ043-0063.wav,1,11
11189,LJ043-0064.wav,1,11
11190,LJ043-0065.wav,1,11
11191,LJ043-0066.wav,1,11
11192,LJ043-0067.wav,1,11
11193,LJ043-0068.wav,1,11
11194,LJ043-0069.wav,1,11
11195,LJ043-0070.wav,1,11
11196,LJ043-0071.wav,1,11
11197,LJ043-0072.wav,1,11
11198,LJ043-0073.wav,1,11
11199,LJ043-0074.wav,1,11
11200,LJ043-0075.wav,1,11
11201,LJ043-0076.wav,1,11
11202,LJ043-0077.wav,1,11
11203,LJ043-0078.wav,1,11
11204,LJ043-0079.wav,1,11
11205,LJ043-0080.wav,1,11
11206,LJ043-0081.wav,1,11
11207,LJ043-0082.wav,1,11
11208,LJ043-0083.wav,1,11
11209,LJ043-0084.wav,1,11
11210,LJ043-0085.wav,1,11
11211,LJ043-0086.wav,1,11
11212,LJ043-0087.wav,1,11
11213,LJ043-0088.wav,1,11
11214,LJ043-0089.wav,1,11
11215,LJ043-0090.wav,1,11
11216,LJ043-0091.wav,1,11
11217,LJ043-0092.wav,1,11
11218,LJ043-0093.wav,1,11
11219,LJ043-0094.wav,1,11
11220,LJ043-0095.wav,1,11
11221,LJ043-0096.wav,1,11
11222,LJ043-0097.wav,1,11
11223,LJ043-0098.wav,1,11
11224,LJ043-0099.wav,1,11
11225,LJ043-0100.wav,1,11
11226,LJ043-0101.wav,1,11
11227,LJ043-0102.wav,1,11
11228,LJ043-0103.wav,1,11
11229,LJ043-0104.wav,1,11
11230,LJ043-0105.wav,1,11
11231,LJ043-0106.wav,1,11
11232,LJ043-0107.wav,1,11
11233,LJ043-0108.wav,1,11
11234,LJ043-0109.wav,1,11
11235,LJ043-0110.wav,1,11
11236,LJ043-0111.wav,1,11
11237,LJ043-0112.wav,1,11
11238,LJ043-0113.wav,1,11
11239,LJ043-0114.wav,1,11
11240,LJ043-0115.wav,1,11
11241,LJ043-0116.wav,1,11
11242,LJ043-0117.wav,1,11
11243,LJ043-0118.wav,1,11
11244,LJ043-0119.wav,1,11
11245,LJ043-0120.wav,1,11
11246,LJ043-0121.wav,1,11
11247,LJ043-0122.wav,1,11
11248,LJ043-0123.wav,1,11
11249,LJ043-0124.wav,1,11
11250,LJ043-0125.wav,1,11
11251,LJ043-0126.wav,1,11
11252,LJ043-0127.wav,1,11
11253,LJ043-0128.wav,1,11
11254,LJ043-0129.wav,1,11
11255,LJ043-0130.wav,1,11
11256,LJ043-0131.wav,1,11
11257,LJ043-0132.wav,1,11
11258,LJ043-0133.wav,1,11
11259,LJ043-0134.wav,1,11
11260,LJ043-0135.wav,1,11
11261,LJ043-0136.wav,1,11
11262,LJ043-0137.wav,1,11
11263,LJ043-0138.wav,1,11
11264,LJ043-0139.wav,1,11
11265,LJ043-0140.wav,1,11
11266,LJ043-0141.wav,1,11
11267,LJ043-0142.wav,1,11
11268,LJ043-0143.wav,1,11
11269,LJ043-0144.wav,1,11
11270,LJ043-0145.wav,1,11
11271,LJ043-0146.wav,1,11
11272,LJ043-0147.wav,1,11
11273,LJ043-0148.wav,1,11
11274,LJ043-0149.wav,1,11
11275,LJ043-0150.wav,1,11
11276,LJ043-0151.wav,1,11
11277,LJ043-0152.wav,1,11
11278,LJ043-0153.wav,1,11
11279,LJ043-0154.wav,1,11
11280,LJ043-0155.wav,1,11
11281,LJ043-0156.wav,1,11
11282,LJ043-0157.wav,1,11
11283,LJ043-0158.wav,1,11
11284,LJ043-0159.wav,1,11
11285,LJ043-0160.wav,1,11
11286,LJ043-0161.wav,1,11
11287,LJ043-0162.wav,1,11
11288,LJ043-0163.wav,1,11
11289,LJ043-0164.wav,1,11
11290,LJ043-0165.wav,1,11
11291,LJ043-0166.wav,1,11
11292,LJ043-0167.wav,1,11
11293,LJ043-0168.wav,1,11
11294,LJ043-0169.wav,1,11
11295,LJ043-0170.wav,1,11
11296,LJ043-0171.wav,1,11
11297,LJ043-0172.wav,1,11
11298,LJ043-0173.wav,1,11
11299,LJ043-0174.wav,1,11
11300,LJ043-0175.wav,1,11
11301,LJ043-0176.wav,1,11
11302,LJ043-0177.wav,1,11
11303,LJ043-0178.wav,1,11
11304,LJ043-0179.wav,1,11
11305,LJ043-0180.wav,1,11
11306,LJ043-0181.wav,1,11
11307,LJ043-0182.wav,1,11
11308,LJ043-0183.wav,1,11
11309,LJ043-0184.wav,1,11
11310,LJ043-0185.wav,1,11
11311,LJ043-0186.wav,1,11
11312,LJ043-0187.wav,1,11
11313,LJ043-0188.wav,1,11
11314,LJ044-0001.wav,1,11
11315,LJ044-0002.wav,1,11
11316,LJ044-0003.wav,1,11
11317,LJ044-0004.wav,1,11
11318,LJ044-0005.wav,1,11
11319,LJ044-0006.wav,1,11
11320,LJ044-0007.wav,1,11
11321,LJ044-0008.wav,1,11
11322,LJ044-0009.wav,1,11
11323,LJ044-0010.wav,1,11
11324,LJ044-0011.wav,1,11
11325,LJ044-0012.wav,1,11
11326,LJ044-0013.wav,1,11
11327,LJ044-0014.wav,1,11
11328,LJ044-0015.wav,1,11
11329,LJ044-0016.wav,1,11
11330,LJ044-0017.wav,1,11
11331,LJ044-0018.wav,1,11
11332,LJ044-0019.wav,1,11
11333,LJ044-0020.wav,1,11
11334,LJ044-0021.wav,1,11
11335,LJ044-0022.wav,1,11
11336,LJ044-0023.wav,1,11
11337,LJ044-0024.wav,1,11
11338,LJ044-0025.wav,1,11
11339,LJ044-0026.wav,1,11
11340,LJ044-0027.wav,1,11
11341,LJ044-0028.wav,1,11
11342,LJ044-0029.wav,1,11
11343,LJ044-0030.wav,1,11
11344,LJ044-0031.wav,1,11
11345,LJ044-0032.wav,1,11
11346,LJ044-0033.wav,1,11
11347,LJ044-0034.wav,1,11
11348,LJ044-0035.wav,1,11
11349,LJ044-0036.wav,1,11
11350,LJ044-0037.wav,1,11
11351,LJ044-0038.wav,1,11
11352,LJ044-0039.wav,1,11
11353,LJ044-0040.wav,1,11
11354,LJ044-0041.wav,1,11
11355,LJ044-0042.wav,1,11
11356,LJ044-0043.wav,1,11
11357,LJ044-0044.wav,1,11
11358,LJ044-0045.wav,1,11
11359,LJ044-0047.wav,1,11
11360,LJ044-0048.wav,1,11
11361,LJ044-0049.wav,1,11
11362,LJ044-0050.wav,1,11
11363,LJ044-0051.wav,1,11
11364,LJ044-0052.wav,1,11
11365,LJ044-0053.wav,1,11
11366,LJ044-0054.wav,1,11
11367,LJ044-0055.wav,1,11
11368,LJ044-0056.wav,1,11
11369,LJ044-0057.wav,1,11
11370,LJ044-0058.wav,1,11
11371,LJ044-0059.wav,1,11
11372,LJ044-0060.wav,1,11
11373,LJ044-0061.wav,1,11
11374,LJ044-0062.wav,1,11
11375,LJ044-0063.wav,1,11
11376,LJ044-0064.wav,1,11
11377,LJ044-0065.wav,1,11
11378,LJ044-0066.wav,1,11
11379,LJ044-0067.wav,1,11
11380,LJ044-0068.wav,1,11
11381,LJ044-0069.wav,1,11
11382,LJ044-0070.wav,1,11
11383,LJ044-0071.wav,1,11
11384,LJ044-0072.wav,1,11
11385,LJ044-0073.wav,1,11
11386,LJ044-0074.wav,1,11
11387,LJ044-0075.wav,1,11
11388,LJ044-0076.wav,1,11
11389,LJ044-0077.wav,1,11
11390,LJ044-0078.wav,1,11
11391,LJ044-0079.wav,1,11
11392,LJ044-0080.wav,1,11
11393,LJ044-0081.wav,1,11
11394,LJ044-0082.wav,1,11
11395,LJ044-0083.wav,1,11
11396,LJ044-0084.wav,1,11
11397,LJ044-0085.wav,1,11
11398,LJ044-0086.wav,1,11
11399,LJ044-0087.wav,1,11
11400,LJ044-0088.wav,1,11
11401,LJ044-0089.wav,1,11
11402,LJ044-0090.wav,1,11
11403,LJ044-0091.wav,1,11
11404,LJ044-0092.wav,1,11
11405,LJ044-0093.wav,1,11
11406,LJ044-0094.wav,1,11
11407,LJ044-0095.wav,1,11
11408,LJ044-0096.wav,1,11
11409,LJ044-0097.wav,1,11
11410,LJ044-0098.wav,1,11
11411,LJ044-0099.wav,1,11
11412,LJ044-0100.wav,1,11
11413,LJ044-0101.wav,1,11
11414,LJ044-0102.wav,1,11
11415,LJ044-0103.wav,1,11
11416,LJ044-0104.wav,1,11
11417,LJ044-0105.wav,1,11
11418,LJ044-0106.wav,1,11
11419,LJ044-0107.wav,1,11
11420,LJ044-0108.wav,1,11
11421,LJ044-0109.wav,1,11
11422,LJ044-0110.wav,1,11
11423,LJ044-0111.wav,1,11
11424,LJ044-0112.wav,1,11
11425,LJ044-0113.wav,1,11
11426,LJ044-0114.wav,1,11
11427,LJ044-0115.wav,1,11
11428,LJ044-0116.wav,1,11
11429,LJ044-0117.wav,1,11
11430,LJ044-0118.wav,1,11
11431,LJ044-0119.wav,1,11
11432,LJ044-0120.wav,1,11
11433,LJ044-0121.wav,1,11
11434,LJ044-0122.wav,1,11
11435,LJ044-0123.wav,1,11
11436,LJ044-0124.wav,1,11
11437,LJ044-0125.wav,1,11
11438,LJ044-0126.wav,1,11
11439,LJ044-0127.wav,1,11
11440,LJ044-0128.wav,1,11
11441,LJ044-0129.wav,1,11
11442,LJ044-0130.wav,1,11
11443,LJ044-0131.wav,1,11
11444,LJ044-0132.wav,1,11
11445,LJ044-0133.wav,1,11
11446,LJ044-0134.wav,1,11
11447,LJ044-0135.wav,1,11
11448,LJ044-0136.wav,1,11
11449,LJ044-0137.wav,1,11
11450,LJ044-0138.wav,1,11
11451,LJ044-0139.wav,1,11
11452,LJ044-0140.wav,1,11
11453,LJ044-0141.wav,1,11
11454,LJ044-0142.wav,1,11
11455,LJ044-0143.wav,1,11
11456,LJ044-0144.wav,1,11
11457,LJ044-0145.wav,1,11
11458,LJ044-0146.wav,1,11
11459,LJ044-0147.wav,1,11
11460,LJ044-0148.wav,1,11
11461,LJ044-0149.wav,1,11
11462,LJ044-0150.wav,1,11
11463,LJ044-0151.wav,1,11
11464,LJ044-0152.wav,1,11
11465,LJ044-0153.wav,1,11
11466,LJ044-0154.wav,1,11
11467,LJ044-0155.wav,1,11
11468,LJ044-0156.wav,1,11
11469,LJ044-0157.wav,1,11
11470,LJ044-0158.wav,1,11
11471,LJ044-0159.wav,1,11
11472,LJ044-0160.wav,1,11
11473,LJ044-0161.wav,1,11
11474,LJ044-0162.wav,1,11
11475,LJ044-0163.wav,1,11
11476,LJ044-0164.wav,1,11
11477,LJ044-0165.wav,1,11
11478,LJ044-0166.wav,1,11
11479,LJ044-0167.wav,1,11
11480,LJ044-0168.wav,1,11
11481,LJ044-0169.wav,1,11
11482,LJ044-0170.wav,1,11
11483,LJ044-0171.wav,1,11
11484,LJ044-0172.wav,1,11
11485,LJ044-0173.wav,1,11
11486,LJ044-0174.wav,1,11
11487,LJ044-0175.wav,1,11
11488,LJ044-0176.wav,1,11
11489,LJ044-0177.wav,1,11
11490,LJ044-0178.wav,1,11
11491,LJ044-0179.wav,1,11
11492,LJ044-0180.wav,1,11
11493,LJ044-0181.wav,1,11
11494,LJ044-0182.wav,1,11
11495,LJ044-0183.wav,1,11
11496,LJ044-0184.wav,1,11
11497,LJ044-0185.wav,1,11
11498,LJ044-0186.wav,1,11
11499,LJ044-0187.wav,1,11
11500,LJ044-0188.wav,1,11
11501,LJ044-0189.wav,1,11
11502,LJ044-0190.wav,1,11
11503,LJ044-0191.wav,1,11
11504,LJ044-0192.wav,1,11
11505,LJ044-0193.wav,1,11
11506,LJ044-0194.wav,1,11
11507,LJ044-0195.wav,1,11
11508,LJ044-0196.wav,1,11
11509,LJ044-0197.wav,1,11
11510,LJ044-0198.wav,1,11
11511,LJ044-0199.wav,1,11
11512,LJ044-0200.wav,1,11
11513,LJ044-0201.wav,1,11
11514,LJ044-0202.wav,1,11
11515,LJ044-0203.wav,1,11
11516,LJ044-0204.wav,1,11
11517,LJ044-0205.wav,1,11
11518,LJ044-0206.wav,1,11
11519,LJ044-0207.wav,1,11
11520,LJ044-0208.wav,1,11
11521,LJ044-0209.wav,1,11
11522,LJ044-0210.wav,1,11
11523,LJ044-0211.wav,1,11
11524,LJ044-0212.wav,1,11
11525,LJ044-0213.wav,1,11
11526,LJ044-0214.wav,1,11
11527,LJ044-0215.wav,1,11
11528,LJ044-0217.wav,1,11
11529,LJ044-0218.wav,1,11
11530,LJ044-0219.wav,1,11
11531,LJ044-0220.wav,1,11
11532,LJ044-0221.wav,1,11
11533,LJ044-0222.wav,1,11
11534,LJ044-0223.wav,1,11
11535,LJ044-0224.wav,1,11
11536,LJ044-0225.wav,1,11
11537,LJ044-0226.wav,1,11
11538,LJ044-0227.wav,1,11
11539,LJ044-0228.wav,1,11
11540,LJ044-0229.wav,1,11
11541,LJ044-0230.wav,1,11
11542,LJ044-0231.wav,1,11
11543,LJ044-0232.wav,1,11
11544,LJ044-0233.wav,1,11
11545,LJ044-0234.wav,1,11
11546,LJ044-0235.wav,1,11
11547,LJ044-0236.wav,1,11
11548,LJ044-0237.wav,1,11
11549,LJ044-0238.wav,1,11
11550,LJ044-0239.wav,1,11
11551,LJ045-0001.wav,1,11
11552,LJ045-0002.wav,1,11
11553,LJ045-0003.wav,1,11
11554,LJ045-0004.wav,1,11
11555,LJ045-0005.wav,1,11
11556,LJ045-0006.wav,1,11
11557,LJ045-0007.wav,1,11
11558,LJ045-0008.wav,1,11
11559,LJ045-0009.wav,1,11
11560,LJ045-0010.wav,1,11
11561,LJ045-0011.wav,1,11
11562,LJ045-0012.wav,1,11
11563,LJ045-0013.wav,1,11
11564,LJ045-0014.wav,1,11
11565,LJ045-0015.wav,1,11
11566,LJ045-0016.wav,1,11
11567,LJ045-0017.wav,1,11
11568,LJ045-0018.wav,1,11
11569,LJ045-0019.wav,1,11
11570,LJ045-0020.wav,1,11
11571,LJ045-0021.wav,1,11
11572,LJ045-0022.wav,1,11
11573,LJ045-0023.wav,1,11
11574,LJ045-0024.wav,1,11
11575,LJ045-0025.wav,1,11
11576,LJ045-0026.wav,1,11
11577,LJ045-0027.wav,1,11
11578,LJ045-0028.wav,1,11
11579,LJ045-0029.wav,1,11
11580,LJ045-0030.wav,1,11
11581,LJ045-0031.wav,1,11
11582,LJ045-0032.wav,1,11
11583,LJ045-0033.wav,1,11
11584,LJ045-0034.wav,1,11
11585,LJ045-0035.wav,1,11
11586,LJ045-0036.wav,1,11
11587,LJ045-0037.wav,1,11
11588,LJ045-0038.wav,1,11
11589,LJ045-0039.wav,1,11
11590,LJ045-0040.wav,1,11
11591,LJ045-0041.wav,1,11
11592,LJ045-0042.wav,1,11
11593,LJ045-0043.wav,1,11
11594,LJ045-0044.wav,1,11
11595,LJ045-0045.wav,1,11
11596,LJ045-0046.wav,1,11
11597,LJ045-0047.wav,1,11
11598,LJ045-0048.wav,1,11
11599,LJ045-0049.wav,1,11
11600,LJ045-0050.wav,1,11
11601,LJ045-0051.wav,1,11
11602,LJ045-0052.wav,1,11
11603,LJ045-0053.wav,1,11
11604,LJ045-0054.wav,1,11
11605,LJ045-0055.wav,1,11
11606,LJ045-0056.wav,1,11
11607,LJ045-0057.wav,1,11
11608,LJ045-0058.wav,1,11
11609,LJ045-0059.wav,1,11
11610,LJ045-0060.wav,1,11
11611,LJ045-0061.wav,1,11
11612,LJ045-0062.wav,1,11
11613,LJ045-0063.wav,1,11
11614,LJ045-0064.wav,1,11
11615,LJ045-0065.wav,1,11
11616,LJ045-0066.wav,1,11
11617,LJ045-0067.wav,1,11
11618,LJ045-0068.wav,1,11
11619,LJ045-0069.wav,1,11
11620,LJ045-0070.wav,1,11
11621,LJ045-0071.wav,1,11
11622,LJ045-0072.wav,1,11
11623,LJ045-0073.wav,1,11
11624,LJ045-0074.wav,1,11
11625,LJ045-0075.wav,1,11
11626,LJ045-0076.wav,1,11
11627,LJ045-0077.wav,1,11
11628,LJ045-0078.wav,1,11
11629,LJ045-0079.wav,1,11
11630,LJ045-0080.wav,1,11
11631,LJ045-0081.wav,1,11
11632,LJ045-0082.wav,1,11
11633,LJ045-0083.wav,1,11
11634,LJ045-0084.wav,1,11
11635,LJ045-0085.wav,1,11
11636,LJ045-0086.wav,1,11
11637,LJ045-0087.wav,1,11
11638,LJ045-0088.wav,1,11
11639,LJ045-0089.wav,1,11
11640,LJ045-0090.wav,1,11
11641,LJ045-0091.wav,1,11
11642,LJ045-0092.wav,1,11
11643,LJ045-0093.wav,1,11
11644,LJ045-0094.wav,1,11
11645,LJ045-0095.wav,1,11
11646,LJ045-0096.wav,1,11
11647,LJ045-0097.wav,1,11
11648,LJ045-0098.wav,1,11
11649,LJ045-0099.wav,1,11
11650,LJ045-0100.wav,1,11
11651,LJ045-0101.wav,1,11
11652,LJ045-0102.wav,1,11
11653,LJ045-0103.wav,1,11
11654,LJ045-0104.wav,1,11
11655,LJ045-0105.wav,1,11
11656,LJ045-0106.wav,1,11
11657,LJ045-0107.wav,1,11
11658,LJ045-0108.wav,1,11
11659,LJ045-0109.wav,1,11
11660,LJ045-0110.wav,1,11
11661,LJ045-0111.wav,1,11
11662,LJ045-0112.wav,1,11
11663,LJ045-0113.wav,1,11
11664,LJ045-0114.wav,1,11
11665,LJ045-0115.wav,1,11
11666,LJ045-0116.wav,1,11
11667,LJ045-0117.wav,1,11
11668,LJ045-0118.wav,1,11
11669,LJ045-0119.wav,1,11
11670,LJ045-0120.wav,1,11
11671,LJ045-0121.wav,1,11
11672,LJ045-0122.wav,1,11
